login_streak,posts_created,comments_written,upvotes_received,quizzes_completed,buddies_messaged,karma_spent,karma_earned,spam,surprise_unlocked,reward_karma,reason,rarity,box_type,status
1,6,4,1,1,0,15,22,False,True,7,posts_created+login_streak,common,comeback,delivered
6,5,9,1,2,5,2,17,False,True,15,quizzes_completed+login_streak,rare,streak,delivered
6,10,2,13,2,5,10,18,False,True,8,quizzes_completed+login_streak,rare,streak,delivered
4,7,12,6,2,4,21,30,False,True,9,no_reason,common,social,delivered
4,8,5,21,2,7,7,29,False,True,22,posts_created+quizzes_completed+login_streak+upvotes_received,rare,allrounder,delivered
1,2,3,0,1,3,9,29,False,True,20,posts_created+login_streak,rare,comeback,delivered
4,6,0,3,2,5,2,18,False,True,16,posts_created+karma_earned,common,mystery,delivered
1,4,2,1,1,4,18,24,False,True,6,posts_created+login_streak,common,comeback,delivered
9,4,6,10,5,6,2,20,False,True,18,quizzes_completed+login_streak,rare,streak,delivered
3,11,8,17,5,8,13,25,False,True,12,posts_created+quizzes_completed+login_streak+upvotes_received,rare,allrounder,delivered
5,3,9,10,2,8,21,27,False,True,6,no_reason,common,social,delivered
1,9,4,1,1,3,18,29,False,True,11,posts_created+login_streak,common,comeback,delivered
6,10,15,16,4,14,17,30,False,True,13,posts_created+quizzes_completed+login_streak+upvotes_received,rare,allrounder,delivered
0,2,4,4,0,2,6,9,False,False,3,low_karma_diff,,,missed
3,6,18,22,3,3,9,22,False,True,13,buddies_messaged+upvotes_received+comments_written,common,engagement,delivered
2,10,3,5,0,2,0,29,False,True,29,posts_created+karma_earned,rare,mystery,delivered
1,6,5,1,1,5,11,23,False,True,12,posts_created+login_streak,common,comeback,delivered
0,2,2,5,0,2,6,7,False,False,1,low_karma_diff,,,missed
2,2,4,0,0,2,4,5,False,False,1,low_karma_diff,,,missed
1,4,11,14,2,8,22,29,False,True,7,no_reason,rare,social,delivered
3,3,10,30,3,8,7,20,False,True,13,buddies_messaged+upvotes_received+comments_written,legendary,engagement,delivered
5,8,10,2,1,7,3,15,False,True,12,posts_created+karma_earned,common,mystery,delivered
4,2,11,21,1,9,17,25,False,True,8,buddies_messaged+upvotes_received+comments_written,legendary,engagement,delivered
7,11,15,12,8,9,11,28,False,True,17,posts_created+quizzes_completed+login_streak+upvotes_received,legendary,allrounder,delivered
2,3,15,23,1,3,14,30,False,True,16,buddies_messaged+upvotes_received+comments_written,common,engagement,delivered
0,5,11,8,3,10,22,27,False,True,5,no_reason,rare,social,delivered
0,8,12,12,2,5,24,30,False,True,6,no_reason,legendary,social,delivered
5,4,13,11,3,9,21,26,False,True,5,no_reason,common,social,delivered
0,6,10,7,3,8,20,25,False,True,5,no_reason,common,social,delivered
2,2,8,1,2,5,7,13,False,True,6,posts_created+karma_earned,common,mystery,delivered
5,9,6,8,3,4,20,25,False,True,5,no_reason,common,social,delivered
4,3,6,7,3,0,2,17,False,True,15,posts_created+karma_earned,common,mystery,delivered
4,0,16,28,2,11,0,28,False,True,28,buddies_messaged+upvotes_received+comments_written,legendary,engagement,delivered
1,6,3,4,1,0,5,23,False,True,18,posts_created+karma_earned,common,mystery,delivered
4,2,7,8,3,5,12,25,False,True,13,posts_created+karma_earned,common,mystery,delivered
0,2,0,0,0,0,3,6,False,False,3,low_karma_diff,,,missed
3,9,2,14,5,3,12,19,False,True,7,quizzes_completed+login_streak,common,streak,delivered
6,8,3,24,10,10,19,26,False,True,7,posts_created+quizzes_completed+login_streak+upvotes_received,rare,allrounder,delivered
7,2,9,8,3,8,10,24,False,True,14,quizzes_completed+login_streak,rare,streak,delivered
6,7,11,20,4,7,21,26,False,True,5,posts_created+quizzes_completed+login_streak+upvotes_received,rare,allrounder,delivered
5,3,10,10,2,4,0,27,False,True,27,buddies_messaged+upvotes_received+comments_written,common,engagement,delivered
3,8,8,7,1,1,22,29,False,True,7,quizzes_completed+login_streak,common,streak,delivered
4,5,5,0,4,2,4,9,True,False,0,spam,,,missed
1,3,2,0,2,5,11,26,False,True,15,posts_created+login_streak,common,comeback,delivered
0,2,4,5,0,2,4,6,False,False,2,low_karma_diff,,,missed
5,4,10,4,5,8,5,29,False,True,24,quizzes_completed+login_streak,common,streak,delivered
3,5,9,16,3,7,3,23,False,True,20,buddies_messaged+upvotes_received+comments_written,rare,engagement,delivered
2,0,5,3,3,3,12,28,True,False,0,spam,,,missed
2,2,0,3,2,6,1,26,False,True,25,posts_created+karma_earned,rare,mystery,delivered
1,2,4,5,0,2,7,7,False,False,0,low_karma_diff,,,missed
2,6,10,24,0,11,19,25,False,True,6,buddies_messaged+upvotes_received+comments_written,legendary,engagement,delivered
3,5,3,5,2,1,3,19,True,False,0,spam,,,missed
1,2,0,3,0,0,5,6,False,False,1,low_karma_diff,,,missed
6,8,7,7,1,1,10,24,False,True,14,quizzes_completed+login_streak,rare,streak,delivered
1,4,5,1,1,3,2,21,False,True,19,posts_created+login_streak,common,comeback,delivered
4,6,9,7,2,2,5,16,False,True,11,posts_created+karma_earned,common,mystery,delivered
0,4,15,12,3,9,21,29,False,True,8,no_reason,common,social,delivered
3,3,3,0,2,2,4,16,True,False,0,spam,,,missed
8,5,16,16,3,15,23,29,False,True,6,posts_created+quizzes_completed+login_streak+upvotes_received,rare,allrounder,delivered
4,5,20,30,2,9,11,24,False,True,13,buddies_messaged+upvotes_received+comments_written,legendary,engagement,delivered
3,8,0,9,2,6,1,14,False,True,13,posts_created+karma_earned,common,mystery,delivered
0,1,7,19,2,10,18,23,False,True,5,buddies_messaged+upvotes_received+comments_written,rare,engagement,delivered
1,5,9,10,3,9,20,26,False,True,6,no_reason,common,social,delivered
1,10,5,3,2,0,2,20,False,True,18,posts_created+login_streak,common,comeback,delivered
2,2,0,0,0,0,8,10,False,False,2,low_karma_diff,,,missed
0,1,1,4,0,2,6,8,False,False,2,low_karma_diff,,,missed
5,10,3,3,1,7,15,25,False,True,10,quizzes_completed+login_streak,common,streak,delivered
0,0,1,3,0,0,6,6,False,False,0,low_karma_diff,,,missed
6,11,6,19,6,14,19,27,False,True,8,posts_created+quizzes_completed+login_streak+upvotes_received,rare,allrounder,delivered
1,1,5,5,2,4,0,0,True,False,0,spam,,,missed
0,6,11,13,2,5,20,25,False,True,5,no_reason,common,social,delivered
5,6,11,9,2,10,23,29,False,True,6,no_reason,rare,social,delivered
2,2,6,3,3,1,8,14,False,True,6,posts_created+karma_earned,common,mystery,delivered
4,9,5,2,1,0,6,12,False,True,6,posts_created+karma_earned,common,mystery,delivered
0,8,10,15,3,5,24,29,False,True,5,no_reason,legendary,social,delivered
2,9,4,10,2,6,20,25,False,True,5,no_reason,common,social,delivered
1,5,12,26,3,3,18,26,False,True,8,buddies_messaged+upvotes_received+comments_written,common,engagement,delivered
0,2,0,5,0,0,7,8,False,False,1,low_karma_diff,,,missed
1,2,7,11,1,3,15,21,False,True,6,buddies_messaged+upvotes_received+comments_written,common,engagement,delivered
3,5,11,22,8,4,4,30,False,True,26,posts_created+quizzes_completed+login_streak+upvotes_received,rare,allrounder,delivered
2,5,2,0,0,6,13,26,False,True,13,posts_created+karma_earned,common,mystery,delivered
4,1,5,14,4,5,0,22,False,True,22,quizzes_completed+login_streak,common,streak,delivered
3,1,8,5,1,6,0,15,False,True,15,quizzes_completed+login_streak,common,streak,delivered
0,10,15,13,2,9,22,27,False,True,5,no_reason,rare,social,delivered
1,9,7,0,2,3,2,15,False,True,13,posts_created+karma_earned,common,mystery,delivered
4,6,12,26,1,9,13,28,False,True,15,buddies_messaged+upvotes_received+comments_written,legendary,engagement,delivered
6,1,2,4,5,10,11,29,False,True,18,quizzes_completed+login_streak,rare,streak,delivered
0,1,16,24,1,4,2,22,False,True,20,buddies_messaged+upvotes_received+comments_written,common,engagement,delivered
1,9,2,2,2,3,7,22,False,True,15,posts_created+login_streak,common,comeback,delivered
0,0,4,5,0,1,1,5,False,False,4,low_karma_diff,,,missed
1,2,1,3,3,2,8,20,False,True,12,posts_created+karma_earned,common,mystery,delivered
7,5,9,21,5,6,0,26,False,True,26,posts_created+quizzes_completed+login_streak+upvotes_received,rare,allrounder,delivered
3,5,2,7,1,4,1,10,False,True,9,posts_created+karma_earned,common,mystery,delivered
6,3,10,3,5,4,7,18,False,True,11,quizzes_completed+login_streak,rare,streak,delivered
8,10,7,6,1,3,9,28,False,True,19,quizzes_completed+login_streak,rare,streak,delivered
2,1,0,0,0,0,9,9,False,False,0,low_karma_diff,,,missed
5,8,4,8,2,9,23,30,False,True,7,no_reason,rare,social,delivered
3,3,2,1,1,6,2,14,False,True,12,posts_created+karma_earned,common,mystery,delivered
9,8,9,14,5,8,3,30,False,True,27,quizzes_completed+login_streak,legendary,streak,delivered
7,8,9,8,3,3,0,19,False,True,19,quizzes_completed+login_streak,rare,streak,delivered
3,1,11,18,2,5,6,24,False,True,18,buddies_messaged+upvotes_received+comments_written,common,engagement,delivered
5,4,3,0,4,0,9,18,False,True,9,quizzes_completed+login_streak,common,streak,delivered
1,9,6,5,3,7,23,30,False,True,7,no_reason,rare,social,delivered
0,0,3,3,0,0,5,9,False,False,4,low_karma_diff,,,missed
7,7,12,25,5,11,18,28,False,True,10,posts_created+quizzes_completed+login_streak+upvotes_received,legendary,allrounder,delivered
3,5,12,9,10,7,12,26,False,True,14,posts_created+quizzes_completed+login_streak+upvotes_received,rare,allrounder,delivered
1,8,3,2,1,3,15,30,False,True,15,posts_created+login_streak,common,comeback,delivered
1,10,10,11,2,8,24,29,False,True,5,no_reason,legendary,social,delivered
8,7,0,2,3,6,13,29,False,True,16,quizzes_completed+login_streak,rare,streak,delivered
1,4,3,4,1,0,5,27,False,True,22,posts_created+login_streak,rare,comeback,delivered
2,5,7,9,1,2,3,13,False,True,10,posts_created+karma_earned,common,mystery,delivered
7,5,8,11,1,7,15,20,False,True,5,quizzes_completed+login_streak,rare,streak,delivered
5,4,18,14,1,15,1,20,False,True,19,buddies_messaged+upvotes_received+comments_written,legendary,engagement,delivered
2,4,13,12,3,4,22,27,False,True,5,no_reason,rare,social,delivered
1,0,2,4,0,5,18,23,True,False,0,spam,,,missed
9,13,8,13,5,9,20,25,False,True,5,posts_created+quizzes_completed+login_streak+upvotes_received,legendary,allrounder,delivered
7,15,13,15,9,14,11,26,False,True,15,posts_created+quizzes_completed+login_streak+upvotes_received,legendary,allrounder,delivered
0,3,2,7,1,7,6,28,False,True,22,posts_created+karma_earned,common,mystery,delivered
3,10,17,8,3,13,17,25,False,True,8,posts_created+quizzes_completed+login_streak+upvotes_received,rare,allrounder,delivered
6,2,3,13,5,9,12,22,False,True,10,quizzes_completed+login_streak,rare,streak,delivered
0,7,12,6,2,5,24,29,False,True,5,no_reason,legendary,social,delivered
1,9,3,3,1,4,18,25,False,True,7,posts_created+login_streak,common,comeback,delivered
2,1,0,0,0,0,8,9,False,False,1,low_karma_diff,,,missed
1,1,1,5,3,5,10,28,True,False,0,spam,,,missed
2,2,14,16,3,8,7,20,False,True,13,buddies_messaged+upvotes_received+comments_written,rare,engagement,delivered
0,4,20,21,3,15,0,26,False,True,26,buddies_messaged+upvotes_received+comments_written,legendary,engagement,delivered
9,2,7,12,1,9,10,23,False,True,13,quizzes_completed+login_streak,rare,streak,delivered
0,6,9,21,0,15,24,29,False,True,5,buddies_messaged+upvotes_received+comments_written,legendary,engagement,delivered
2,7,9,14,2,9,21,29,False,True,8,no_reason,common,social,delivered
2,2,1,1,0,0,7,9,False,False,2,low_karma_diff,,,missed
1,9,7,12,3,4,22,30,False,True,8,no_reason,rare,social,delivered
1,7,3,5,1,0,13,26,False,True,13,posts_created+login_streak,common,comeback,delivered
5,8,2,9,3,5,3,13,False,True,10,posts_created+karma_earned,common,mystery,delivered
0,2,8,10,0,2,10,16,False,True,6,posts_created+karma_earned,common,mystery,delivered
1,7,13,9,2,5,20,25,False,True,5,no_reason,common,social,delivered
1,7,2,4,2,4,10,20,False,True,10,posts_created+login_streak,common,comeback,delivered
1,10,3,2,2,5,5,12,False,True,7,posts_created+login_streak,common,comeback,delivered
5,4,7,4,3,5,6,16,False,True,10,quizzes_completed+login_streak,common,streak,delivered
4,1,7,9,2,0,21,26,False,True,5,posts_created+karma_earned,common,mystery,delivered
8,7,9,21,8,6,18,27,False,True,9,posts_created+quizzes_completed+login_streak+upvotes_received,legendary,allrounder,delivered
8,10,3,6,3,5,16,24,False,True,8,quizzes_completed+login_streak,rare,streak,delivered
1,2,1,0,1,3,3,29,False,True,26,posts_created+login_streak,rare,comeback,delivered
1,10,3,5,2,0,18,24,False,True,6,posts_created+login_streak,common,comeback,delivered
2,3,9,4,2,2,2,21,False,True,19,posts_created+karma_earned,common,mystery,delivered
1,6,4,2,2,4,6,28,False,True,22,posts_created+login_streak,rare,comeback,delivered
1,1,3,2,0,0,7,8,False,False,1,low_karma_diff,,,missed
1,6,4,9,1,5,9,29,False,True,20,posts_created+karma_earned,common,mystery,delivered
1,0,19,24,1,13,4,30,False,True,26,buddies_messaged+upvotes_received+comments_written,legendary,engagement,delivered
8,14,6,18,6,12,13,29,False,True,16,posts_created+quizzes_completed+login_streak+upvotes_received,legendary,allrounder,delivered
0,0,1,2,0,0,8,8,False,False,0,low_karma_diff,,,missed
0,10,1,0,0,6,13,30,False,True,17,posts_created+karma_earned,common,mystery,delivered
1,5,2,0,1,2,10,25,False,True,15,posts_created+login_streak,common,comeback,delivered
1,8,5,5,1,3,1,16,False,True,15,posts_created+login_streak,common,comeback,delivered
3,1,7,13,0,10,14,26,False,True,12,buddies_messaged+upvotes_received+comments_written,common,engagement,delivered
2,5,5,7,0,0,2,17,False,True,15,posts_created+karma_earned,common,mystery,delivered
7,6,20,20,9,15,1,26,False,True,25,posts_created+quizzes_completed+login_streak+upvotes_received,rare,allrounder,delivered
4,6,15,15,3,5,21,28,False,True,7,no_reason,common,social,delivered
9,0,4,2,2,1,8,15,False,True,7,quizzes_completed+login_streak,rare,streak,delivered
0,10,6,5,3,5,21,26,False,True,5,no_reason,common,social,delivered
1,1,9,10,0,7,3,25,False,True,22,posts_created+karma_earned,common,mystery,delivered
1,10,3,0,2,5,3,18,False,True,15,posts_created+login_streak,common,comeback,delivered
4,5,4,9,3,4,21,26,False,True,5,no_reason,common,social,delivered
1,4,1,0,1,0,15,26,False,True,11,posts_created+login_streak,common,comeback,delivered
4,2,1,3,2,5,16,26,True,False,0,spam,,,missed
5,1,18,23,3,10,14,22,False,True,8,buddies_messaged+upvotes_received+comments_written,legendary,engagement,delivered
1,10,1,1,2,2,4,19,False,True,15,posts_created+login_streak,common,comeback,delivered
2,3,11,29,0,7,17,25,False,True,8,buddies_messaged+upvotes_received+comments_written,rare,engagement,delivered
1,0,3,1,0,2,3,6,False,False,3,low_karma_diff,,,missed
2,2,11,11,2,9,6,29,False,True,23,buddies_messaged+upvotes_received+comments_written,rare,engagement,delivered
0,10,13,14,3,7,21,26,False,True,5,no_reason,common,social,delivered
2,1,4,0,0,2,2,5,False,False,3,low_karma_diff,,,missed
0,4,0,1,4,4,8,24,True,False,0,spam,,,missed
5,0,8,20,2,3,8,22,False,True,14,buddies_messaged+upvotes_received+comments_written,common,engagement,delivered
2,2,13,16,3,10,1,20,False,True,19,buddies_messaged+upvotes_received+comments_written,rare,engagement,delivered
1,6,1,2,2,3,3,14,False,True,11,posts_created+login_streak,common,comeback,delivered
1,3,10,7,3,4,21,26,False,True,5,no_reason,common,social,delivered
6,9,2,11,4,8,14,24,False,True,10,quizzes_completed+login_streak,rare,streak,delivered
1,10,1,0,1,3,6,27,False,True,21,posts_created+login_streak,rare,comeback,delivered
5,9,0,6,1,5,1,19,False,True,18,posts_created+karma_earned,common,mystery,delivered
1,6,3,3,1,4,8,24,False,True,16,posts_created+login_streak,common,comeback,delivered
1,2,3,1,1,4,4,30,True,False,0,spam,,,missed
2,2,0,2,0,0,9,9,False,False,0,low_karma_diff,,,missed
8,10,2,8,2,10,10,16,False,True,6,quizzes_completed+login_streak,rare,streak,delivered
4,4,0,9,3,2,13,25,False,True,12,posts_created+karma_earned,common,mystery,delivered
7,14,3,16,9,10,13,25,False,True,12,posts_created+quizzes_completed+login_streak+upvotes_received,legendary,allrounder,delivered
8,13,20,10,6,5,3,25,False,True,22,posts_created+quizzes_completed+login_streak+upvotes_received,rare,allrounder,delivered
5,4,2,0,4,0,0,1,True,False,0,spam,,,missed
7,10,15,19,5,12,2,29,False,True,27,posts_created+quizzes_completed+login_streak+upvotes_received,legendary,allrounder,delivered
1,5,5,5,2,2,4,10,False,True,6,posts_created+login_streak,common,comeback,delivered
0,8,7,9,1,6,21,28,False,True,7,posts_created+karma_earned,common,mystery,delivered
9,15,18,17,4,12,12,25,False,True,13,posts_created+quizzes_completed+login_streak+upvotes_received,rare,allrounder,delivered
1,5,3,0,2,1,11,24,False,True,13,posts_created+login_streak,common,comeback,delivered
0,2,2,5,0,1,9,10,False,False,1,low_karma_diff,,,missed
8,9,7,20,10,3,15,29,False,True,14,posts_created+quizzes_completed+login_streak+upvotes_received,legendary,allrounder,delivered
0,6,2,5,3,2,1,24,False,True,23,posts_created+karma_earned,common,mystery,delivered
4,9,6,12,3,9,21,26,False,True,5,no_reason,common,social,delivered
3,14,16,18,2,3,14,28,False,True,14,posts_created+quizzes_completed+login_streak+upvotes_received,rare,allrounder,delivered
1,9,5,3,2,0,14,28,False,True,14,posts_created+login_streak,common,comeback,delivered
8,6,17,11,9,9,12,26,False,True,14,posts_created+quizzes_completed+login_streak+upvotes_received,rare,allrounder,delivered
2,2,18,10,2,15,2,20,False,True,18,buddies_messaged+upvotes_received+comments_written,legendary,engagement,delivered
4,7,15,18,4,9,2,29,False,True,27,posts_created+quizzes_completed+login_streak+upvotes_received,rare,allrounder,delivered
3,5,7,7,1,6,7,14,False,True,7,posts_created+karma_earned,common,mystery,delivered
2,6,1,0,3,2,24,30,False,True,6,posts_created+karma_earned,common,mystery,delivered
5,10,7,1,5,7,0,18,False,True,18,quizzes_completed+login_streak,common,streak,delivered
7,3,7,5,5,5,0,16,False,True,16,quizzes_completed+login_streak,rare,streak,delivered
1,2,5,2,2,3,22,29,False,True,7,posts_created+login_streak,common,comeback,delivered
2,10,5,15,2,9,20,25,False,True,5,no_reason,common,social,delivered
4,4,1,0,1,0,14,24,False,True,10,posts_created+karma_earned,common,mystery,delivered
3,8,2,9,2,2,3,16,False,True,13,posts_created+karma_earned,common,mystery,delivered
0,10,5,11,2,9,20,30,False,True,10,no_reason,common,social,delivered
4,5,4,1,1,8,10,18,False,True,8,quizzes_completed+login_streak,common,streak,delivered
2,9,7,8,0,5,11,21,False,True,10,posts_created+karma_earned,common,mystery,delivered
